model,method,run,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_469.bnet,random_mc,1,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,2,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,3,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,4,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,5,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,6,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,7,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,8,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,9,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,10,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,11,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,12,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,13,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,14,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,15,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,16,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,17,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,18,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,19,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,20,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,21,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,22,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,23,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,24,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,25,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,26,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,27,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,28,4,0,984,36,1024,3,asynchronous
n010_469.bnet,random_mc,29,4,0,984,36,1024,3,asynchronous
n010_471.bnet,sd_mc,,10,0,2,4,16,5,asynchronous
n010_471.bnet,null_mc,,5,0,2,9,16,5,asynchronous
n010_471.bnet,ref,,0,0,2,14,16,5,asynchronous
n010_471.bnet,random_mc,0,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,1,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,2,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,3,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,4,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,5,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,6,5,0,2,9,16,5,asynchronous
n010_471.bnet,random_mc,7,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,8,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,9,5,0,2,9,16,5,asynchronous
n010_471.bnet,random_mc,10,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,11,8,0,2,6,16,5,asynchronous
n010_471.bnet,random_mc,12,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,13,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,14,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,15,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,16,5,0,2,9,16,5,asynchronous
n010_471.bnet,random_mc,17,8,0,2,6,16,5,asynchronous
n010_471.bnet,random_mc,18,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,19,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,20,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,21,8,0,2,6,16,5,asynchronous
n010_471.bnet,random_mc,22,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,23,8,0,2,6,16,5,asynchronous
n010_471.bnet,random_mc,24,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,25,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,26,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,27,7,0,2,7,16,5,asynchronous
n010_471.bnet,random_mc,28,6,0,2,8,16,5,asynchronous
n010_471.bnet,random_mc,29,6,0,2,8,16,5,asynchronous
n010_472.bnet,sd_mc,,72,0,56,0,128,2,asynchronous
n010_472.bnet,null_mc,,36,0,56,36,128,2,asynchronous
n010_472.bnet,ref,,0,0,56,72,128,2,asynchronous
n010_472.bnet,random_mc,0,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,1,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,2,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,3,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,4,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,5,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,6,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,7,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,8,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,9,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,10,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,11,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,12,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,13,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,14,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,15,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,16,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,17,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,18,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,19,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,20,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,21,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,22,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,23,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,24,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,25,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,26,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,27,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,28,36,0,56,36,128,2,asynchronous
n010_472.bnet,random_mc,29,36,0,56,36,128,2,asynchronous
n010_477.bnet,sd_mc,,770,0,248,6,1024,2,asynchronous
n010_477.bnet,null_mc,,9,0,248,767,1024,2,asynchronous
n010_477.bnet,ref,,0,0,248,776,1024,2,asynchronous
n010_477.bnet,random_mc,0,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,1,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,2,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,3,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,4,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,5,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,6,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,7,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,8,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,9,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,10,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,11,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,12,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,13,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,14,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,15,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,16,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,17,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,18,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,19,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,20,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,21,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,22,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,23,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,24,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,25,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,26,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,27,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,28,9,0,248,767,1024,2,asynchronous
n010_477.bnet,random_mc,29,9,0,248,767,1024,2,asynchronous
n010_478.bnet,sd_mc,,288,0,208,16,512,9,asynchronous
n010_478.bnet,null_mc,,9,0,208,295,512,9,asynchronous
n010_478.bnet,ref,,0,0,208,304,512,9,asynchronous
n010_478.bnet,random_mc,0,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,1,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,2,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,3,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,4,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,5,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,6,10,0,208,294,512,9,asynchronous
n010_478.bnet,random_mc,7,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,8,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,9,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,10,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,11,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,12,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,13,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,14,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,15,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,16,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,17,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,18,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,19,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,20,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,21,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,22,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,23,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,24,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,25,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,26,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,27,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,28,9,0,208,295,512,9,asynchronous
n010_478.bnet,random_mc,29,9,0,208,295,512,9,asynchronous
n010_480.bnet,sd_mc,,272,0,736,16,1024,2,asynchronous
n010_480.bnet,null_mc,,4,0,736,284,1024,2,asynchronous
n010_480.bnet,ref,,0,0,736,288,1024,2,asynchronous
n010_480.bnet,random_mc,0,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,1,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,2,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,3,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,4,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,5,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,6,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,7,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,8,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,9,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,10,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,11,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,12,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,13,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,14,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,15,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,16,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,17,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,18,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,19,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,20,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,21,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,22,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,23,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,24,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,25,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,26,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,27,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,28,4,0,736,284,1024,2,asynchronous
n010_480.bnet,random_mc,29,4,0,736,284,1024,2,asynchronous
n010_481.bnet,sd_mc,,2,0,0,0,2,2,asynchronous
n010_481.bnet,null_mc,,2,0,0,0,2,2,asynchronous
n010_481.bnet,ref,,0,0,0,2,2,2,asynchronous
n010_481.bnet,random_mc,0,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,1,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,2,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,3,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,4,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,5,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,6,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,7,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,8,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,9,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,10,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,11,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,12,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,13,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,14,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,15,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,16,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,17,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,18,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,19,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,20,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,21,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,22,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,23,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,24,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,25,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,26,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,27,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,28,2,0,0,0,2,2,asynchronous
n010_481.bnet,random_mc,29,2,0,0,0,2,2,asynchronous
n010_483.bnet,sd_mc,,768,0,256,0,1024,2,asynchronous
n010_483.bnet,null_mc,,2,0,256,766,1024,2,asynchronous
n010_483.bnet,ref,,0,0,256,768,1024,2,asynchronous
n010_483.bnet,random_mc,0,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,1,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,2,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,3,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,4,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,5,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,6,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,7,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,8,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,9,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,10,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,11,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,12,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,13,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,14,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,15,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,16,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,17,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,18,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,19,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,20,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,21,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,22,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,23,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,24,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,25,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,26,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,27,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,28,2,0,256,766,1024,2,asynchronous
n010_483.bnet,random_mc,29,2,0,256,766,1024,2,asynchronous
n010_486.bnet,sd_mc,,520,0,504,0,1024,2,asynchronous
n010_486.bnet,null_mc,,2,0,504,518,1024,2,asynchronous
n010_486.bnet,ref,,0,0,504,520,1024,2,asynchronous
n010_486.bnet,random_mc,0,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,1,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,2,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,3,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,4,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,5,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,6,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,7,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,8,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,9,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,10,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,11,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,12,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,13,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,14,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,15,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,16,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,17,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,18,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,19,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,20,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,21,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,22,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,23,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,24,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,25,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,26,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,27,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,28,2,0,504,518,1024,2,asynchronous
n010_486.bnet,random_mc,29,2,0,504,518,1024,2,asynchronous
n010_488.bnet,sd_mc,,22,0,212,22,256,5,asynchronous
n010_488.bnet,null_mc,,5,0,212,39,256,5,asynchronous
n010_488.bnet,ref,,0,0,212,44,256,5,asynchronous
n010_488.bnet,random_mc,0,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,1,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,2,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,3,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,4,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,5,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,6,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,7,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,8,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,9,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,10,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,11,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,12,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,13,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,14,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,15,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,16,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,17,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,18,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,19,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,20,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,21,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,22,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,23,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,24,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,25,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,26,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,27,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,28,5,0,212,39,256,5,asynchronous
n010_488.bnet,random_mc,29,5,0,212,39,256,5,asynchronous
n010_491.bnet,sd_mc,,262,0,240,10,512,2,asynchronous
n010_491.bnet,null_mc,,2,0,240,270,512,2,asynchronous
n010_491.bnet,ref,,0,0,240,272,512,2,asynchronous
n010_491.bnet,random_mc,0,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,1,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,2,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,3,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,4,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,5,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,6,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,7,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,8,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,9,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,10,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,11,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,12,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,13,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,14,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,15,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,16,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,17,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,18,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,19,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,20,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,21,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,22,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,23,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,24,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,25,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,26,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,27,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,28,2,0,240,270,512,2,asynchronous
n010_491.bnet,random_mc,29,2,0,240,270,512,2,asynchronous
n010_495.bnet,sd_mc,,257,0,252,3,512,3,asynchronous
n010_495.bnet,null_mc,,10,0,252,250,512,3,asynchronous
n010_495.bnet,ref,,0,0,252,260,512,3,asynchronous
n010_495.bnet,random_mc,0,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,1,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,2,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,3,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,4,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,5,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,6,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,7,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,8,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,9,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,10,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,11,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,12,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,13,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,14,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,15,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,16,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,17,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,18,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,19,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,20,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,21,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,22,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,23,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,24,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,25,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,26,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,27,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,28,10,0,252,250,512,3,asynchronous
n010_495.bnet,random_mc,29,10,0,252,250,512,3,asynchronous
n010_496.bnet,sd_mc,,50,0,14,0,64,2,asynchronous
n010_496.bnet,null_mc,,2,0,14,48,64,2,asynchronous
n010_496.bnet,ref,,0,0,14,50,64,2,asynchronous
n010_496.bnet,random_mc,0,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,1,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,2,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,3,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,4,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,5,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,6,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,7,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,8,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,9,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,10,2,0,14,48,64,2,asynchronous
n010_496.bnet,random_mc,11,2,0,14,48,64,2,asynchronous
